,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
49,Aattam,Aattam (transl. The Play) is a 2023 Indian Malayalam-language thriller film written and directed by Anand Ekarshi. The film was produced by Ajith Joy through Joy Movie Productions.,Anand Ekarshi,Anand Ekarshi,Ajith Joy,"Zarin Shihab, Vinay Forrt, Kalabhavan Shajohn, Aji Thiruvamkulam, Jolly Antony, Madan Babu K., Nandhan Unni, Prasanth Madhavan, Sanosh Murali, Santhosh Piravom, Selvaraj Raghavan V. R., Sijin Sijeesh, Sudheer Babu",Anurudh Aneesh,Mahesh Bhuvanend,13 October 2023(IFFLA)1,India,Malayalam
50,Aayiram Porkaasukal,"Aayiram Porkaasukal (transl. Thousand gold coins) is a 2023 Indian Tamil-language romantic comedy film, written and directed by Ravi Murukaya. Produced by GRM Studio, with the film stars Vidharth, Saravanan and Arundhati Nair in the lead roles. The film was released theatrically on 15 December 2023.",Ravi Murukaya,,,"Vidharth, Saravanan, Arundhati Nair",Banu Murugan,,15 December 2023,India,Tamil
51,Aazam,"Aazam is a 2023 Indian Hindi language film, written and directed by Shravan Tiwari. The film features Jimmy Sheirgill,[1] Abhimanyu Singh, Indraneil Sengupta and Raza Murad.[2]",Shravan Tiwari,,,"Jimmy Sheirgill, Abhimanyu Singh, Indraneil Sengupta, Govind Namdev, Raza Murad",Ranjit Sahu,Shravan Tiwari,26 May 2023,India,Hindi
52,Ab Dilli Dur Nahin,"Ab dilli dur nahin (transl. Now Delhi is not far away)[a] is a 2023 Indian Hindi-language drama film written by Dinesh Gautam and directed by Kamal Chandra. It is produced by Moonlight Film and Theater Studios & Shining Sun Studios. The film is inspired by the life of Govind Jaiswal, an IAS officer from Bihar.[2][3][4]",Kamal Chandra,Dinesh Gautam,"Vinay Bhardwaj, Syed Z, Sanjay Mawar","Mahesh Bhatt, Imran Zahid, Shruti Sodhi, Satyakam Anand",Shrikant Asati,Ramkishan Suthar,12 May 2023,India,Hindi
53,Abang Adik,"Abang Adik received critical acclaim upon its release–particularly for its writing, story, and for the performance of Wu Kang-ren.[2][3] The movie was a surprise box office success in Taiwan, earning over $4 million during its initial theatrical run.[4] The film went on to receive multiple award nominations, including seven Golden Horse Awards nominations, with Wu Kang-ren winning Best Actor.[5] It was selected as the Malaysian entry for the Best International Feature Film at the 97th Academy Awards, but was not nominated.[6]",Jin Ong,Jin Ong,"Angelica Lee, Alex C. Lo","Wu Kang-ren, Jack Tan",Kartik Vijay,Soo Mun Thye,1 December 2023(Taiwan),"Malaysia, Taiwan","Mandarin, Cantonese, Malay"
54,Abar Bibaho Obhijaan,"Abar Bibaho Obhijaan is a 2023 Indian Bengali-language comedy drama film directed by Soumik Haldar and produced by Shrikant Mohta and Mahendra Soni. The film stars Ankush Hazra, Nusraat Faria, Anirban Bhattacharya, Rudranil Ghosh, Priyanka Sarkar and Sohini Sarkar.[2][3][4]",Soumik Haldar,"Rudranil Ghosh, Somnath Mondal","Shrikant Mohta, Mahendra Soni","Ankush Hazra, Nusraat Faria, Anirban Bhattacharya, [, 1, ]",,Subho Pramanik,25 May 2023,India,Bengali
55,Abbé Pierre – A Century of Devotion,"Abbé Pierre – A Century of Devotion (French: L'Abbé Pierre – Une vie de combats) is a 2023 French biographical drama film based on the life of Abbé Pierre, a Catholic priest and national hero in France who devoted his life to helping the poor, homeless people and refugees. Directed by Frédéric Tellier from a screenplay written by Tellier and Olivier Gorce, the film stars Benjamin Lavernhe as Abbé Pierre.[3][1]",Frédéric Tellier,"Frédéric Tellier, Olivier Gorce","Wassim Béji, Thierry Desmichelle",Benjamin Lavernhe,"Renaud Chassaing, [, 1, ]","Valérie Deseine, [, 1, ]",26 May 2023(Cannes),France,French
56,The ABCs of Book Banning,"The ABCs of Book Banning is a 2023 short documentary film, directed by Sheila Nevins; co-directed by Trish Adlesic and Nazenet Habezghi and produced by Adlesic.[1] It premiered at the Woodstock Film Festival, on September 30, 2023.[2]","Sheila Nevins, Trish Adlesic, Nazenet Habtezghi",,"Trish Adlesic, Steven Bennett, Nina L. Diaz, Liza Burnett Fefferman, Peter Goldberg, Sheila Nevins, Albessant Smith","Nikki Giovanni, Amanda Gorman, Lil Miss Hot Mess, Grace Linn",Filippo Piscopo,Gladys Mae Murphy,30 September 2023(Woodstock Film Festival),United States,English
57,Abdulla Oripov,"In 2022, president of Uzbekistan Shavkat Mirziyoyev visited Oripov's homeland in the Kashkadarya region and commissioned the production of a feature film dedicated to the poet.[1] Filming took place in Uzbekistan, as well as in Houston and Los Angeles.[2] Filming was completed in February 2023.",Muzaffarhon Erkinov,"Abdukayum Yuldoshev, Furkat Usmanov, Mukaddas Usmonova",Firdavs Abdukhalikov,"Jasurbek Abdumannopov, Shodmon Salomov, Kudratillo Burkhonov",,,2023,Uzbekistan,Uzbek
58,Abhiramachandra,"Abhiramachandra is a 2023 Indian Kannada-language romantic comedy film directed by Nagendra Ganiga and starring Ratha Kiran, Siddu Moolimani and Natya Ranga in the titular roles.",Nagendra Ganiga,,,"Ratha Kiran, Siddu Moolimani, Natya Ranga","Sandeep Valluri, Keertan Poojary",Suresh Arumugam,6 October 2023,India,Kannada
59,Abhisheka,"The film marked second cinema direction by Sripali Hettiarachchi after 2016 film Sujatha Puthra.[6] Apart from that, he has produced the television serials Pællama, Sithaṭa Nivanak, Kiri Ammā, Hiruṭa Rathu Palasak, and Bōpath Nilla.[4] Cinematography done by Sajitha Veerakperuma, still photography by Gitendra Liyanage, Sreethan Gunawardena and editing and color combination by Tushal Dasanayake. Assistant directors are Tharindu Ilangkorn, Indunil Deraniyagala, and Suganda Prasad. Tanushka Kahandawala made sound setup and administration whereas Sujith Lakmal made art direction. Randika Tishan and Tharaka Adhikari are the feature writers and Lasanda Gunawardena is the production manager.[2]",Sripali Hettiarachchi,Amila Sampath Perera,JJ Films,"Mihira Sirithilaka, Dulani Anuradha, Jeewan Kumaranatunga",Sajitha Weerapperuma,Thushal Dasanayaka,12 April 2023,Sri Lanka,Sinhala
60,Abigail,"A problematic teenager makes friends with her tormented neighbor in 1976, but her obsession turns deadly when she seeks revenge on those who did him wrong.",Melissa Vitello,Gunnar Garrett,"Stacy Snyder, Melissa Vitello","Ava Cantrell, Tren Reed-Brown, Hermione Lynch, Gene Farber, Karimah Westbrook, Yanni Walker, Trace Talbot, Meredith Vivian, Patrick Hilgart, Conner Stiles, Rob Gore",Bryan Ricke,Michael S. Ojeda,"December 5, 2023(VOD)",United States,English
61,The Abode,"The Abode is a 2023 American supernatural horror film directed by Claudia La Bianca. The screenplay was written by Andre Alves, with additional dialogues by Nick Smith. The film was produced by Alves, Karmel Bortoleti, Antonio Paz-Bezerra, and Nick Smith. It is a co-production between Eagle Star Films, Cherry On Top Productions, and Krygell Films.",Claudia La Bianca,"Andre Alves, Additional dialogue: Nick Smith",,"Karmel Bortoleti, Ariadna Gonzales Medina, Teance Blackburn, Montana Cypress, Vanessa Falabella, Chris Darsow",,,2023,United States,English
62,About Dry Grasses,"About Dry Grasses (Turkish: Kuru Otlar Üstüne) is a 2023 Turkish-language drama film directed by Nuri Bilge Ceylan and co-written by Ceylan, Ebru Ceylan, and Akın Aksu. Starring Deniz Celiloğlu, Merve Dizdar and Musab Ekici, it follows a teacher working in rural eastern Anatolia with hopes of moving to Istanbul when he is accused of abusing a student. The film premiered in the main competition section of the 2023 Cannes Film Festival, where Dizdar won the Best Actress award. It was selected as the Turkish entry for the Best International Feature Film at the 96th Academy Awards, but was not nominated.[4]",Nuri Bilge Ceylan,"Nuri Bilge Ceylan, Ebru Ceylan, Akın Aksu","Nuri Bilge Ceylan, [, 1, ]","Deniz Celiloğlu, Merve Dizdar, Musab Ekici","Kürşat Üresin, Cevahir Şahin","Nuri Bilge Ceylan, Oğuz Atabaş",19 May 2023(Cannes),"Turkey, France, Germany",Turkish
63,About My Father,"About My Father is a 2023 American comedy film directed by Laura Terruso from a screenplay by Sebastian Maniscalco and Austen Earl. The film stars Maniscalco and is loosely based on his life and his relationship with his father, played by Robert De Niro. Leslie Bibb, Anders Holm, David Rasche, and Kim Cattrall co-star in supporting roles.",Laura Terruso,"Sebastian Maniscalco, Austen Earl","Chris Weitz, Paul Weitz, Andrew Miano, Judi Marmel","Sebastian Maniscalco, Robert De Niro, Leslie Bibb, Anders Holm, David Rasche, Kim Cattrall",Rogier Stoffers,Scott D. Hanson,"May 26, 2023",United States,English
64,Abruptio,"Abruptio is a 2023 American adult puppet horror film written, edited, and directed by Evan Marlowe. Produced by Kerry Marlowe, the film stars James Marsters, Hana Mae Lee, Christopher McDonald, Jordan Peele, Robert Englund, and Sid Haig in one of his final films before his death on September 21, 2019.[2][3][4]",Evan Marlowe,Evan Marlowe,Kerry Marlowe,"James Marsters, Christopher McDonald, Hana Mae Lee, Jordan Peele, Sid Haig, Robert Englund",Evan Marlowe,Evan Marlowe,"January 17, 2023(Santa Monica Film Festival)",United States,English
65,The Absence of Eden,"The Absence of Eden is a 2023 thriller film directed and co-written by Marco Perego. It stars Zoe Saldaña, Garrett Hedlund, Adria Arjona and Sophia Hammons.",Marco Perego,"Marco Perego, Rick Rapoza","Karl Herrmann, Robert Kravis, Alexandra Milchan, Marco Perego, Zoe Saldaña, Julie Yorn, Rick Yorn","Zoe Saldaña, Garrett Hedlund, Adria Arjona, Sophia Hammons",Javier Juliá,Lee Haugen,"June 23, 2023(Taormina Film Festival)","United States, United Kingdom",English
66,The Accidental Getaway Driver,"The Accidental Getaway Driver is a 2023 American crime drama film directed by Sing J. Lee, his feature directorial debut and co-written by Lee with Christopher Chen. It is inspired by the 2016 abduction of Long Ma, a Vietnamese American taxi driver in Orange County, by three prison escapees. It stars Hiep Tran Nghia, Phi Vu, Dali Benssalah and Dustin Nguyen.",Sing J. Lee,,"Kimberly Steward, Basil Iwanyk, Barbara Broccoli, Jennifer J. Pritzker, Luisa Law, Andy Sorgie, Brendon Boyea, Joseph Hiếu","Hiep Tran Nghia, Dustin Nguyen, Phi Vu, Dali Benssalah, Gabrielle Chan",Michael Cambio Fernandez,Yang-Hua Hu,"January 23, 2023(Sundance)",United States,"English, Vietnamese"
67,Accidental Texan,"Accidental Texan (formerly titled Chocolate Lizards) is a 2023 American comedy-drama film directed by Mark Lambert Bristol, and starring Thomas Haden Church, Rudy Pankow, Carrie-Anne Moss and Bruce Dern. The is based on the 1999 novel Chocolate Lizards by Cole Thompson.[3][4]",Mark Lambert Bristol,,"Julie B. Denny, Melissa Kirkendall, Koen Wooten, Mark Bristol","Thomas Haden Church, Rudy Pankow, Carrie-Anne Moss, Bruce Dern",Matthew Wise,James K. Crouch,"April 29, 2023(Dallas)",United States,English
68,Accused,"Accused received generally positive reviews from critics and audiences and topped Netflix charts in several territories, including the United Kingdom.[2]",Philip Barantini,"Barnaby Boulton, James Cummings","Samantha Beddoe, Edward Caffrey, Rupert Preston, Sara Sehdev",Chaneil Kular,Matthew Lewis,Alex Fountain,22 September 2023,,English
69,Acid,Acid (French: Acide; released in the Philippines as Acid Rain)[3][4] is a 2023 French-language fantasy drama film directed by Just Philippot from a screenplay by Philippot and Yacine Badday. The film is a co-production between France and Belgium.[5] It is an expansion of Philippot's 2018 short film of the same name.[6],Just Philippot,"Yacine Badday, Just Philippot","Yves Darondeau, Emmanuel Priou, Clément Renouvin, Ardavan Safaee","Guillaume Canet, Laetitia Dosch, Patience Munchenbach","Pierre Dejon, [, 1, ]","Pierre Deschamps, [, 1, ]",21 May 2023(Cannes),"France, Belgium",French
70,2018,This is a list of Malayalam films that released in 2023.,,,,,,,,,
71,Across the Furious Sea,"Across the Furious Sea is also the first live-action domestic film in the history of mainland China's film industry to feature an age rating label mandated by the National Film Administration, in accordance with the Film Industry Promotion Law. It was released theatrically in China on November 25, 2023.[6][7][8]",Cao Baoping,,"Dong Chenchen, Cao Baoping, Zheng Zhihao","Huang Bo, Zhou Xun, Zu Feng, Zhang Youhao, Zhou Yiran",Li Ran,Yan Yiping,"November 25, 2023",China,"Mandarin, Japanese"
72,The Activated Man,"The Activated Man is a 2023 American psychological horror film directed and written by Nicholas Gyeney and starring Tony Todd, Andrew Keegan, Sab Shimono, Vladimir Kulich, Sean Young and Kane Hodder.[2] The film follows Ors Gabriel (Jamie Costa), a man who has multiple hallucinations after his dog dies due to cancer.",Nicholas Gyeney,Nicholas Gyeney,"Nicholas Gyeney, Kelsey Aho, Judy Fox, Jared Safier, Thomas Walton","Tony Todd, Andrew Keegan, Sab Shimono, Vladimir Kulich, Sean Young, Kane Hodder",William Hellmuth,Chad Eade,"November 2, 2023(DTLAFF)",United States,English
73,Ada Omo Daddy,"Ada Omo Daddy tells the story of Pero who is set to marry Victor. Pero’s life takes a dramatic turn when Ifeanyi suddenly appeared claiming to be her biological father, stirring up trouble in the seemingly perfect Balogun family. The sudden appearance of Ifeanyi, estranged but now repentant, unfolds unpleasant past secrets that must be resolved before Pero’s wedding with Victor.[4]","Akay Mason, Adebayo Tijani",Yakubu Olawale Moshood,"Mercy Aigbe, Ope Ajayi","Chiwetalu Agu, Sola Sobowale, Charles Okafor, Omowumi Dada",Barnabas Emordi,Adio Solanke,15 December 2023,Nigeria,English
74,Adagio,"Adagio  is a 2023 Italian crime drama film directed by Stefano Sollima from a screenplay by Sollima and Stefano Bises [it], and starring Pierfrancesco Favino, Toni Servillo and Valerio Mastandrea. The film concludes Sollima's trilogy about crime in Rome, preceded by ACAB (2012) and Suburra (2015).",Stefano Sollima,"Stefano Bises, Stefano Sollima","Lorenzo Mieli, Stefano Sollima","Pierfrancesco Favino, Toni Servillo, Valerio Mastandrea, Adriano Giannini",Paolo Carnera,,2 September 2023(Venice),Italy,Italian
75,Adai Mazhai Kaalam,"Adai Mazhai Kaalam (transl. Heavy rain season) is a 2023 Malaysian Tamil-language romantic fantasy film written and directed by Karthik Shamalan.[1] The cast includes Loga Varman, Thia Lakshana, Jaykishen, Vicky Rao, Velarasan, Evarani, and KS Maniam. The music was composed by Shameshan Mani Maaran.",Karthik Shaamalan,Karthik Shaamalan,Karthik Shaamalan,"Loga Varman, Thia Lakshana, Evarani, Sasitharan K Rajoo",Karthik Shaamalan,Kumarann Arumugam,26 January 2023,Malaysia,Tamil
76,Adalynn,A stalker obsesses over a mother and her newborn while she is dealing with postpartum depression.,Jacob Byrd,Jerrod D. Brito,"Jacob Byrd, Malati Patil","Sydney Carvill, Wade Baker, Janet Carter, Rob Shuster, Suzana Norberg, Maya McGowan, Joshua Smith, Stella Wellington, Tomlyn Nicholson, Tiffany Garges",Rich Varville,Rich Varville,"March 28, 2023(VOD)",United States,English
77,Adi,Adi is a 2023 Indian Malayalam-language comedy-drama film directed by Prasobh Vijayan and written by Ratheesh Ravi. It stars Shine Tom Chacko and Ahaana Krishna.[1],Prasobh Vijayan,Ratheesh Ravi,"Dulquer Salmaan, Jom Varghese","Shine Tom Chacko, Ahaana Krishna, Dhruvan",Faiz Siddik,Noufal Abdullah,14 April 2023,India,Malayalam
78,Adipurush,"Adipurush (transl. The First Man)[a] is a 2023 Indian mythological action film  inspired by the Hindu epic Ramayana.[8] The film is directed and co-written by Om Raut, and produced by T-Series and Retrophiles. Produced in Bollywood,[9] the film was shot simultaneously in Hindi and Telugu. The film features Prabhas, Saif Ali Khan, Kriti Sanon, Sunny Singh, and Devdutta Nage.",Om Raut,,"Bhushan Kumar, Krishan Kumar, Om Raut, Prasad Sutar, Rajesh Nair","Prabhas, Kriti Sanon, Saif Ali Khan, Sunny Singh, Devdatta Nage, Sonal Chauhan",Karthik Palani,"Apurva Motiwale, Ashish Mhatre",16 June 2023,India,"Hindi, Telugu"
79,Adire,"Adire is a 2023 Nigerian film directed by Adeoluwa Owu starring Kehinde Bankole, Femi Branch and Layi Wasabi.[1] The movie  has a runtime of two hours and three minutes and was released in cinemas across Nigeria on 3 November 2023.[1] The movie was added to Netflix in January 2024,[2][3] after a six-week run at the cinema which recorded a total gross of ₦31,061,100.[4]",Adeoluwa Owu,,"Barbara Babarinsa, Mimi Bartels","Kehinde Bankole, Femi Branch, Kelechi Udegbe, Funlola Aofiyebi-Raimi, Ibrahim Chatta, Yemi Blaq, Yvonne Jegede",,,13 January 2023,Nigeria,"English, Pidgin"
