,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
53,Aanaparambile World Cup,"Aanaparambile World Cup is a 2022 Indian Malayalam-language sports drama film written and directed by Nikhil Premraj and produced by Stanley CS under the banner of Achappu Movie Magic. The film features Jumana Abdu Rahman, Antony Varghese, Balu Varghese and  I.M. Vijayan. Cinematography is handled by Faiz Siddik and music is composed by Jakes Bejoy.[1][2][3][4]",Nikhil Premraj,Nikhil Premraj,Stanley CS,"Jumana Abdu Rahman, Lukman Avaran, Antony Varghese, Balu Varghese",Faiz Siddik,Noufal Abdullah,25 November 2022,India,Malayalam
54,Aapdi Thaapdi,"Aapdi Thaapdi is a 2022 Indian Marathi-language drama film written and directed by Anand Karir. It stars Shreyas Talpade, Mukta Barve, Sandeep Pathak and Navin Prabhakar and was released theatrically on 5 October 2022.[1]",Anand Arun Karir,Anand Arun Karir,,"Shreyas Talpade, Mukta Barve, Sandeep Pathak, Navin Prabhakar, Nandu Madhav",Suman Sahu,Vaibhav Parab,5 October 2022,India,Marathi
55,Aaraattu,"Aaraattu (lit. 'Sacred dip'; transl. Grand festival) also marketed as Neyyattinkara Gopante Aaraattu (transl.  Neyyanttinkara Gopan's Grand Festival), is a 2022 Indian Malayalam-language action comedy film[3] co-produced and directed by B. Unnikrishnan and written by Udaykrishna. The film stars Mohanlal with Shraddha Srinath, Ramachandra Raju, Siddique, Vijayaraghavan, Saikumar, and Nedumudi Venu in supporting roles. Rahul Raj composed the film's original songs and background score.",B. Unnikrishnan,Udaykrishna,"RD Illuminations, MPM Group","Mohanlal, Shraddha Srinath, Ramachandra Raju, Siddique",Vijay Ulaganath,Shameer Muhammed,18 February 2022,India,Malayalam
56,Aasha Encounter,Aasha Encounter is a 2022 Indian Telugu-language docudrama film based on the 2019 gang assault and subsequent killing of a young woman in Hyderabad.  It is written and directed by Anand Chandra.[1][2] The film was released on 1 January 2022.,Anand Chandra,Anand Chandra,Anuraag Kancharla,"Srikant Iyengar,, Sonia Akula, ,, Praveen Raj",Jagadeesh Cheekati & Josh,Srikanth Patnaik & Manish Thakur,1 January 2022,India,Telugu
57,Aashiqui,"Aashiqui is a 2022 Bhojpuri-language action romance film directed by Parag Patil and produced by Pradeep K. Sharma under ""Baba Motion Pictures"". Written by Khesari Lal Yadav the film talks about social topics like untouchability and inter-caste marriage. It film stars Khesari Lal Yadav, Kunal Singh, Amrapali Dubey and Shruti Rao.[1][2][3][4][5][6][7]",Parag Patil,Rakesh Tripathi,Pradeep K. Sharma,"Khesari Lal Yadav, Kunal Singh, Amrapali Dubey, Shruti Rao",R.R. Prince,Komal Verma,4 March 2022(India),India,Bhojpuri
58,Aathva Rang Premacha,"Aathva Rang Premacha is a 2022 Indian Marathi-language romantic drama film directed by Khushboo Sinha in her directorial debut, starring Rinku Rajguru in the leading role. It is produced by Adinath Pictures, Rakesh Raut Production and Top Angle Productions.[1]",Khushboo Sinha,"Samir Karnik, Khushboo Sinha","Samir Karnik, Rakesh Raut, Ashish Bhalerao","Rinku Rajguru, Makarand Deshpande, Vishal Aanand",Duleep Regmi,Sumit Dhole,17 June 2022,India,Marathi
59,Aattral,"Aattral (transl. Energy) is a 2022 Indian Tamil-language action thriller film directed by K. L. Kannan and starring Vidharth, Shrita Rao and Vamsi Krishna. It was released on 14 October 2022.[1][2]",K. L. Kannan,,,"Vidharth, Shrita Rao, Vamsi Krishna",Kolanji Kumar,Vijay Velukutty,14 October 2022,India,Tamil
60,Aavasavyuham,"Aavasavyuham: The Arbit Documentation of An Amphibian Hunt also more commonly known as Aavasavyuham (transl. Habitat)[1] is a 2022 Indian Malayalam language mockumentary science fiction comedy film written and directed by Krishand. The film stars Rahul Rajagopal, Sreenath Babu, Sreejith Babu, Zhinz Shan[2] in the lead roles, Technical crew for the movie is Chief Associate Director Vysakh Reetha,[3] Editing by Rakesh Cherumadam and Cinematography by Vishnu Prabhakar.[4] The approach used to depict the storyline in the film was inspired from Warren Beatty's directorial Reds and Christopher Nolan's directorial Interstellar. The film was streamed via SonyLIV from 4 August 2022 as a LIV originals opening to positive reviews from critics. The film also won the Kerala State Film Award for Best Film in 2021 and Kerala State Film Award for Best Screenplay in 2021.[5] Film critic Anna M. M. Vetticad ranked it third in her year-end list of best Malayalam films of 2022.[6]",Krishand,Krishand,Krishand,"Rahul Rajagopal, Sreenath Babu, Sreejith Babu, Zhinz Shan",Vishnu Prabhakar,Rakesh Cherumadam,4 August 2022,India,Malayalam
61,Aay Khuku Aay,"Aay Khuku Aay (transl. Come to me, my dear daughter) is a 2022 Indian Bengali-language action drama film written and directed by Sauvik Kundu.[1] Produced by Jeet, Gopal Madnani and Amit Jumrani under the banner Jeetz Filmworks,[2] the film stars Prosenjit Chatterjee and Ditipriya Roy in lead roles.[3] The film is based on the relationship of a father and his daughter in rural Bengal.[4]",Sauvik Kundu,,"Jeet, Gopal Madnani, Amit Jumrani","Prosenjit Chatterjee, Ditipriya Roy",Indranil Mukherjee,Sujay Datta Ray,17 June 2022,India,Bengali
62,Abandoned,"Abandoned is a 2022 American horror film directed by Spencer Squire and written by Erik Patterson and Jessica Scott. The film stars Emma Roberts, John Gallagher Jr. and Michael Shannon.[3] The film was Squire's feature film directorial debut, with Roberts serving as one of the producers.",Spencer Squire,"Erik Patterson, Jessica Scott","Robert Ogden Barnum, Eric Binns, Emma Roberts, Byron Wetzel, Jessica Tissera, Jason Tissera","Emma Roberts, John Gallagher Jr., Michael Shannon",Corey C. Waters,Matthew L. Weiss,"June 17, 2022",United States,English
63,The Abandoned,"On New Year's Eve, a corpse washed up on the shore stops Wu Jie, the police officer, when she is ready to kill herself. The victim was a migrant worker without her heart and a finger. It is obviously a murder. Police get no more clues from the body. In the meantime, they get an anonymous call, which complicates the case. Wu Jie concludes that whoever abandoned the body is not the killer. Lin You-sheng is in trouble because a female dead body has been found in a factory. To avoid the police, he buries the body in the mountains by himself. In the meantime, his girlfriend, Waree, has lost touch. Wu Jie finds Lin and asks him to identify a body that turns out to be Waree's. Lin is seen as the prime suspect of the serial murders.[2]",Tseng Ying-ting,"Tseng Ying-ting, Yang Yi-chien, Lin Pin-chun, Hsu Shih-hui","David Tang, Janine Chang","Janine Chang, Ethan Juan",,,"October 22, 2022(London East Asia)",Taiwan,"Mandarin, Thai"
64,Abang Long Fadil 3,Tells about the life of Fadil (Zizan Razak) who got an offer from N.S.S. (National Secret Service) to become a professional agent or spy in bringing down the biggest gang S.S.O. (Secret Society Organization) led by Chow Han (Johan Raja Lawak). Chow Han and his group have evil intentions to conquer the country of the archipelago and take over the government from the President of the Republic of the archipelago. Agent Fadil and Agent Alice (Elizabeth Tan) work together to defeat Chow Han's evil conspiracy.,Syafiq Yusof,"Syafiq Yusof, MF Kencana, Effendi K",Yusof Haslam,"Zizan Razak, Johan Raja Lawak, Elizabeth Tan, Maya Karin, AC Mizal",Rahimi Maidin,Syafiq Yusof,"8 September 2022(Malaysia, Singapore & Brunei)",Malaysia,Malay
65,Abar Bochhor Koori Pore,"Abar Bochhor Koori Pore is a 2022 Indian Bengali language drama film co written and directed by Srimanta Senguptta. The film was produced by PSS Entertainments and Pramod Films. The film music was composed by Ranajoy Bhattacharjee. The film stars Abir Chatterjee,
Rudranil Ghosh, Tanusree Chakraborty and Arpita Pal. The film was released on 18 January 2022.[1][2][3][4]",Srimanta Senguptta,"Srimanta Senguptta, Monali Sen Choudhury","Prateek Chakravorty, Soumya Sarkar, Animesh Ganguly","Abir Chatterjee, Rudranil Ghosh, Tanusree Chakraborty, Arpita Pal",Pratip Mukherjee,Debashis Das,18 January 2022,India,Bengali
66,Abar Kanchanjungha,"Abar Kanchanjungha is a 2022 Indian Bengali-language family drama film directed by Raajhorshee De. The screenplay was written by Padmanabha Dasgupta and Raajhorshee De. The film features an ensemble cast including Anindya Chatterjee,[1] Rupankar Bagchi, Rahul Banerjee, Gaurav Chakrabarty, Bidipta Chakraborty, Tanushree Chakraborty, Arpita Chatterjee, Saswata Chatterjee, Padmanabha Dasgupta, Devlina Kumar, and Kaushik Sen.[2] The film was produced by Akshatt K Pandey, and Shilpi A Pandey. It was released theatrically on 1 April 2022 and digitally on 26 May 2023 on ZEE5.[3]",Raajhorshee De,"Padmanabha Dasgupta, Raajhorshee De",Akshatt K Pandey,"Rupankar Bagchi, Rahul Banerjee, Gaurav Chakrabarty, Bidipta Chakraborty, Tanushree Chakraborty, Arpita Chatterjee, Saswata Chatterjee, Padmanabha Dasgupta, Devlina Kumar, Kaushik Sen",Gopi Bhagat,Sanglap Bhowmik,1 April 2022,India,Bengali
67,Abbara,"Abbara is a 2022 Indian Kannada language romantic action drama film directed by K Ram Narayan and starring Prajwal Devaraj, Nimika Ratnakar, Rajshri Ponnappa, Lekha Chandra and P. Ravishankar. The film was released to mixed reviews.",K Ram Narayan,,Basavaraj Manchaiah,"Prajwal Devaraj, Nimika Ratnakar, Rajshri Ponnappa, Lekha Chandra, P. Ravishankar",JK Ganesh,Venkatesh UDV,5 January 2022,India,Kannada
68,Abby's List,"Abby's List: A Dogumentary is a 2022 American independent documentary film, described as a “Dogumentary,” directed by Mark Sutherland. The unscripted feature follows Sutherland and his dog, Abby, on a cross-country road trip to complete a bucket list of experiences, blending family-friendly adventure, humor, and heartfelt moments. Produced by Albert Pictures, the film was shot in various locations across the United States and Canada beginning in 2016. Abby's List is scheduled for a limited theatrical release in May 2025, having previously screened at film festivals. It has received multiple festival awards, including its first major award, Best Documentary Feature, at the Orlando Film Festival in 2022.",Mark Sutherland,Mark Sutherland,Mark Sutherland,"Mark Sutherland, Abby, Sophie Cole, Bill Farmer, Jack Hanna, Scott Simpson, Laura Maxwell Murnane, Charlie Van Dyke, Corey Burton","Mark Sutherland, Sophie Cole, Duane Conder, Sterling Carter",Mark Sutherland,2022(festival),United States,English
69,Abhijaan,"Abhijaan (transl. The Journey) is a 2022 Indian Bengali-language biographical film directed by Parambrata Chatterjee.[1] The film is based on the life and works of legendary actor and Bengali icon Soumitra Chatterjee.[1] The central character of Soumitra Chatterjee is played by Jisshu Sengupta[1] along with a supporting cast of Prosenjit Chatterjee, Basabdatta Chatterjee, Q, Paoli Dam, Debshankar Haldar, Sohini Sengupta, Rudranil Ghosh, Tridha Choudhury and Parambrata Chatterjee.",Parambrata Chatterjee,"Padmanabha Dasgupta, Dr. Subhendu Sen","Parambrata Chatterjee, Navratan Jhawar",Jisshu Sengupta,Appu Prabhakar,Sumit Chowdhury,14 April 2022,India,Bengali
70,About Fate,"About Fate is a 2022 American romantic comedy film directed by Maryus Vaysberg from a screenplay by Tiffany Paulsen. It is a remake of the 1976 Soviet television film The Irony of Fate.[2][3][4][5] The film stars Emma Roberts, Thomas Mann, Britt Robertson, Madelaine Petsch, Wendie Malick, Cheryl Hines, and Lewis Tan.",Maryus Vaysberg,,"Marina Bespalov, Sergei Bespalov, Marius Vaysberg, Vincent Newman, Sergey Livnev","Emma Roberts, Thomas Mann, Britt Robertson, Madelaine Petsch, Wendie Malick, Cheryl Hines, Lewis Tan",David Hennings,David Dodson,"September 9, 2022(United States)",United States,English
71,About Joan,"About Joan (French: À propos de Joan, German: Die Zeit, die wir teilen, lit. 'The Time That We Share') is a 2022 drama film directed by Laurent Larivière. The film stars Isabelle Huppert, Lars Eidinger and Swann Arlaud. It is a French-German-Irish co-production.",Laurent Larivière,,"Xavier Rigault, Marc-Antoine Robert, M. Reza Bahar, Katie Holly","Isabelle Huppert, Lars Eidinger, Swann Arlaud, Freya Mavor",Céline Bozon,Marie-Pierre Frappier,15 February 2022(Berlin),"France, Germany, Ireland","English, French, German, Japanese"
72,About Memory and Loss,The film premiered at the 2022 Festival du nouveau cinéma.[3],Amélie Hardy,Amélie Hardy,Isabelle Grignon-Francke,,Louis Turcotte,Louis Chevalier-Dagenais,"October 6, 2022(FNC)",Canada,French
73,About Us But Not About Us,"About Us But Not About Us is a 2022 Philippine psychological drama film written, co-produced, and directed by Jun Robles Lana. The film stars Romnick Sarmenta and Elijah Canlas.[1]",Jun Robles Lana,Jun Robles Lana,"Jun Robles Lana, Perci Intalan, Ferdy Lapuz, Elmer Gatchalian, Josabeth V. Alonso","Romnick Sarmenta, Elijah Canlas",Neil Daza,Lawrence S. Ang,"November 23, 2022(PÖFF)",Philippines,"English, Filipino"
74,Accident Man: Hitman's Holiday,"Accident Man: Hitman's Holiday (also known as Accident Man 2) is a 2022 martial arts action comedy thriller directed by Kirby Brothers and starring Scott Adkins (who also co-wrote the script with Stu Small), Ray Stevenson (in his final film released during his lifetime), Perry Benson and Sarah Chang.[1][2]
It is the sequel to Jesse V. Johnson's 2018 film Accident Man. The film was shot in Valletta, Malta. The film was released on 14 October 2022, in the United States[3] and 24 October 2022, in the United Kingdom.","George Kirby, Harry Kirby",,"Scott Adkins, Craig Baumgarten, Erik Kritzer, Ben Jacques, Joe Karimi-Nik","Scott Adkins, Ray Stevenson, Perry Benson, Sarah Chang",Richard C Bell,"George Kirby, Harry Kirby","October 14, 2022(United States)","United Kingdom, United States",English
75,Acharya,"Acharya (transl. Teacher) is a 2022 Indian Telugu-language action drama film[2] written and directed by Koratala Siva. Produced by Konidela Production Company and Matinee Entertainment, the film stars Chiranjeevi as the titular character alongside Ram Charan, Pooja Hegde, Sonu Sood, and Jisshu Sengupta in supporting roles. The music was composed by Mani Sharma, cinematography by Tirru, and editing by Naveen Nooli.",Koratala Siva,Koratala Siva,"Niranjan Reddy, Anvesh Reddy","Chiranjeevi, Ram Charan, Pooja Hegde, Sonu Sood, Jisshu Sengupta",Tirru,Naveen Nooli,29 April 2022,India,Telugu
76,Achcham Madam Naanam Payirppu,"Achcham Madam Naanam Payirppu (transl. Fear, Innocence, Coyness, Chastity) is a 2022 Indian Tamil-language adult drama film written and directed by debutant Raja Ramamurthy and produced by Trendloud.[1] The film stars Akshara Haasan, with Usha Uthup, Malgudi Subha, Anjana Jayaprakash, Suresh Chandra Menon and George Maryan in supporting roles.[2] It was released via Amazon Prime Video on 25 March 2022.[3]",Raja Ramamurthy,Raja Ramamurthy,,"Akshara Haasan, Usha Uthup, Malgudi Subha",Shreya Dev Dube,Keerthana Murali,25 March 2022,India,Tamil
77,Achena Uttam,Achena Uttam is a 2022 Bengali-language biographical film directed by Atanu Bose[1] and produced by Alaknanda Arts. Music is composed by Upali Chattopadhyay. The storyline of the film is based on Uttam Kumar.[2],Atanu Bose,,,"Saswata Chatterjee, Rituparna Sengupta, Srabanti Chatterjee, Ditipriya Roy, Tirtha Raj Bose",Supriyo Dutta,Malay Laha,22 July 2022,India,Bengali
78,Acidman,Acidman is a 2022 American science fiction drama film directed by Alex Lehmann and written by Lehmann and Chris Dowling. It stars Thomas Haden Church and Dianna Agron.,Alex Lehmann,"Alex Lehmann, Chris Dowling","Liz Cardenas, Alex Lehmann, Dianna Agron, Christian Agypt, Sergey Selyanov","Thomas Haden Church, Dianna Agron",John Matysiak,Courtney Ware,"June 10, 2022(Tribeca)",United States,English
79,Across the River and into the Trees,"Across the River and into the Trees is a 2022 war drama film directed by Paula Ortiz and adapted by Peter Flannery from the 1950 novel by Ernest Hemingway. It stars Liev Schreiber, Matilda De Angelis, Josh Hutcherson, Laura Morante, Massimo Popolizio, and Danny Huston. The film premiered at the Sun Valley Film Festival on 30 March 2022.",Paula Ortiz,,"John Smallcombe, Kirstin Roegner, Liev Schreiber, Ken Gord, Robert MacLean, Michael Paletta","Liev Schreiber, Matilda De Angelis, Josh Hutcherson, Laura Morante, Massimo Popolizio, Danny Huston",Javier Aguirresarobe,"Stuart Baird, Kate Baird",30 March 2022(Sun Valley Film Festival),"United Kingdom, Italy, Canada",English
