,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
58,1987: When the Day Comes,"Under the military regime of President Chun Doo-hwan, a student activist named Park Jong-chul dies during interrogation. Park Cheo-won, a ruthless commissioner in charge of investigating suspected communists, has oversight of the interrogation and opts to cover it up by cremating the body before an autopsy can be carried out and reporting the death as a heart attack. Commissioner Park's men approach a drunken Prosecutor Choi to approve the cremation, but he refuses and resists their efforts to strong-arm him. The autopsy takes place despite Commissioner Park's efforts, with Jong-chul's uncle present as it is made evident the student's death was the result of foul play. The uncle declares this outside the hospital building, and Prosecutor Choi, after being fired, leaves evidence from the autopsy for Yoon Sang-sam, a reporter hoping to investigate the story despite a country-wide regulation against reporting on the death. Yoon's findings reveal to the public that Park Jong-chul died by asphyxiation, rather than cardiac arrest, as the police report claimed.",Jang Joon-hwan,Kim Kyung-chan,"Jung Won-chan, Jang Young-hwan","Kim Yoon-seok, Ha Jung-woo, Yoo Hae-jin, Kim Tae-ri, Park Hee-soon, Lee Hee-joon",Kim Woo-hyung,Yang Jin-mo,"December 27, 20171",South Korea,Korean
59,2016 The End,"2016 The End is a 2017 apocalyptic Hindi comedy film written, produced and directed by Jaideep Chopra.[1] It stars Harshad Chopda, Priya Banerjee,[2] Divyendu Sharma and Kiku Sharda.[3][4]",Jaideep Chopra,Jaideep Chopra,Jaideep Chopra,"Harshad Chopda, Priya Banerjee, Divyendu Sharma, Kiku Sharda",Karan B. Rawat,,6 October 2017,India,Hindi
60,2036: Nexus Dawn,"2036: Nexus Dawn (known in Chinese and Taiwanese territories as 2036: Clone Era, 2036: Chain Dawn, or 2036: Copy of the Times; alternatively known as Blade Runner 2036)[1] is a 2017 American short film acting as a prequel to the feature film Blade Runner 2049. It is one of three such prequels, alongside Blade Runner Black Out 2022 and 2048: Nowhere to Run. The short was released on August 30, 2017, approximately five weeks before the release of the feature film, and features Jared Leto as Blade Runner 2049 character Niander Wallace, alongside Benedict Wong. The film was written by Hampton Fancher and Michael Green, who also wrote the feature film, and directed by Luke Scott, whose father Ridley Scott directed the original Blade Runner and is executive producer on the sequel Blade Runner 2049.",Luke Scott,,,"Jared Leto, Benedict Wong",,,"August 30, 2017",United States,English
61,2048: Nowhere to Run,"2048: Nowhere to Run (known in China and Taiwan as 2048: No Escape or 2048: Nowhere to Escape; alternatively known as Blade Runner 2048[1]) is a 2017 American tech noir short film acting as a prequel to the feature film Blade Runner 2049 and the sequel to the short film 2036: Nexus Dawn. It is one of three such prequels, alongside Blade Runner Black Out 2022 and 2036: Nexus Dawn. The short was released on September 16, 2017, approximately three weeks before the release of the feature film, and features Dave Bautista as Blade Runner 2049 character Sapper Morton, alongside Orion Ben. The film was written by Hampton Fancher and Michael Green, who also wrote the feature film, and directed by Luke Scott, whose father Ridley Scott directed the original Blade Runner and is executive producer on the sequel Blade Runner 2049.",Luke Scott,"Hampton Fancher, Michael Green",,"Dave Bautista, Gerard Miller",,,"September 16, 2017(United States)",United States,English
62,5105: The Story of a Mauthausen Escape,"Agustín Santos was one of the 7,000 Spanish prisoners who passed through Mauthausen. It was January 1941, and both the aforementioned concentration camp and the Gusen camp had just been upgraded to Category III, synonymous with harsher disciplinary measures against their prisoners.[2]",Diego González,Diego González,,,Lucía Hernández,,2017,Spain,Spanish
63,A Ciambra,"A Ciambra (Italian: [a tˈtʃambra]) is a 2017 Italian drama film directed by Jonas Carpignano. It is the second in the director's trilogy set in a Calabrian town, following Mediterranea (2015) and followed by A Chiara (2021).",Jonas Carpignano,Jonas Carpignano,"Paolo Carpignano, Jon Coplon, Christoph Daniel, Gwyn Sannia, Marc Schmidheiny, Rodrigo Teixeira, Ryan Zacarias",Pio Amato,Tim Curtin,Affonso Gonçalves,19 May 2017(Cannes),Italy,Italian
64,A Mero Hajur 2,Background Scores:,Jharana Thapa,Harihar Adhikari,Sunil Kumar Thapa,"Samjhana Lama, Salin Man Bania, Salon Basnet, Amber Subedi, Suman Poudel, Ajashra Dhungana, Anubhav Regmi, Buddhi Tamang, Anurag Kuwar, Wilson Bikram Rai, Asin Crystal RI Rana, Jharana Thapa, Buddhi Tamang",,,1 September 2017,Nepal,Nepali
65,A Ywal Thone Parr Chit Tat Thee,,Maung Myo Min,,Ma Aye Aye Win,"Yan Aung, Kyaw Ye Aung, Pyay Ti Oo, Moht Moht Myint Aung, Khine Thin Kyi, Wutt Hmone Shwe Yi, May Thinzar Oo, Kyaw Kyaw",,,"May 5, 2017",Myanmar,Burmese
66,Aa Gaya Hero,"Aa Gaya Hero (transl. Here Comes The Hero) is a 2017 Indian action comedy film directed by Dipankar Senapati starring Govinda in the lead role. Previously titled Abhinay Chakra, it was Govinda's comeback film. The film received highly negative reviews from critics.[4]","Dipankar Senapati, Dinesh Chand Meena (DCM)",Govinda,Govinda,"Govinda, Ashutosh Rana, Murali Sharma, Makarand Deshpande, Chandrachur Singh, Harish Kumar, Shekhar Kant Jha",,,17 March 20171,India,Hindi
67,Aadesh - Power of Law,"Aadesh - The Power of Law is a 2017 Indian Marathi film directed by Suvahhdan Angre and produced by Yogesh Wanve, based on the life of public prosecutor Ujjwal Nikam, who successfully secured the death penalty for terrorist Ajmal Kasab.[1][2] It is the first Indian film about a prosecuting attorney.[citation needed]","Suvahhdan Angre, Deepak Sawakhande",Suvahhdan Angre,Yogesh Wanve,"Suvahhdan Angre, Mukesh Tiwari, Anant Jog, Ashok Shinde, Mithila Naik",Dilipkumar Dongre,Sameer Choudharee,6 October 2017(India),India,Marathi
68,Aadu 2,"Aadu 2 is a 2017 Indian Malayalam-language action comedy film  written and directed by Midhun Manuel Thomas and produced by Vijay Babu under Friday Film House.[1] It is the sequel to the 2015 film Aadu, and stars Jayasurya, Saiju Kurup, Vinayakan, Vijay Babu, Sunny Wayne, Dharmajan Bolgatty, Anson Paul, Mamukkoya, Bhagath Manuel, Vineeth Mohan, Indrans, Baiju, Bijukuttan, Sudhi Koppa and Harikrishnan reprising their roles. This is the second installment in the Aadu film series.",Midhun Manuel Thomas,Midhun Manuel Thomas,Vijay Babu,"Jayasurya, Saiju Kurup, Vinayakan, Sunny Wayne, Dharmajan Bolgatty, Vijay Babu, Bhagath Manuel, Vineeth Mohan",Vishnu Narayanan,Lijo Paul,22 December 2017(India),India,Malayalam
69,Aakashamittayee,"Akashamittayee is a 2017 Indian Malayalam-language family drama film co-directed by Samuthirakani and M. Padmakumar. Written by K. Gireesh Kumar. Scripted by Samuthirakani, it is a remake of his 2016 Tamil film Appa directed by Samuthirakani with Yuvasri Lakshmi and Nasath reprising their roles. The film stars Jayaram, Kalabhavan Shajohn, Iniya, and Sarayu in the lead roles. It was released in Kerala on 19 October 2017 coinciding with Deepavali.[1][2] The movie captures the area around Hindustan Newsprint Limited (HNL), located at Velloor in Kottayam District in Kerala.","Samuthirakani, M. Padmakumar",K. Gireesh Kumar,Maha Subair,"Jayaram, Kalabhavan Shajohn, Iniya, Sarayu",Alagappan N.,Ranjan Abraham,19 October 2017(Kerala),India,Malayalam
70,Aakatayi,"Aakatayi is a 2017 Indian Telugu-language action film directed by Rom Bhimana. Produced by K R Vijay Karan, K R Kaushal Karan, K R Anil Karan under the VKA Films, it features debutantes Aashish Raj and Rukshar Mir in the lead roles. Bollywood actress Ameesha Patel featured in an item title song. Mani Sharma composed the film's score and soundtrack. Pradeep Rawat, Suman, Ramki, Brahmanandam, Posani Krishna Murali played supporting roles.",Rom Bhimana,,"K R Vijay Karan, K R Kaushal Karan, K R Anil Karan","Aashish Raj, Rukshar Dhillon",Venkat Gangadhari,M. R. Varma,10 March 2017,India,Telugu
71,Aake,Aake is a 2017 Indian Kannada language neo noir horror film directed by K. M. Chaitanya.[1] It features Chiranjeevi Sarja and Sharmiela Mandre in the lead.[2] Achyuth Kumar and Prakash Belawadi play the supporting roles. The screenplay was written by Sunanda and Carl Austin. The movie is an official remake of the 2015 Tamil movie Maya.[3][4],K. M. Chaitanya,"Sunanda Murali Manohar, Carl Austin, Rohit Padaki, (dialogues)","Sunanda Murali Manohar, Kalai, Surya","Chiranjeevi Sarja, Sharmiela Mandre",,Haridoss KGF,30 June 2017,India,Kannada
72,Aana Alaralodalaral,"Aana Alaralodalaral is a 2017 Malayalam language comedy film produced by Poetry Film House. The film is directed by Dileep Mohan, and stars Dileep in a titular voice role with Vineeth Sreenivasan and Anu Sithara, Suraj Venjaramood, Innocent, Vijayaraghavan, and Hareesh Perumanna. The music is composed by Shaan Rahman. The film is based on a story written by Sarath Balan.[1][2][3][4][5][6]",Dileep Menon,Sarath Balan,"Siby Thottupuram, Navis Xaviour","Dileep, Vineeth Sreenivasan, Anu Sithara",Deepu S Unni,Manoj,22 December 2017,India,Malayalam
73,Aaram Vetrumai,"Aaram Vetrumai (transl. Sixth case) is a 2017 Indian Tamil-language historical adventure film directed by Hari Krishna and produced by R. Balachander. The film stars Ajay and Gopika, while Umashree, Yogi Babu, and Azhagu play supporting roles. The music was composed by Ganesh Raghavendra with cinematography by Arivazhagan.",Hari Krishna,,R. Balachander,"Ajay, Gopika",Arivazhagan,,8 September 2017,India,Tamil
74,Aardvark,"Aardvark is a 2017 American drama film directed and written by Brian Shoaf. The film stars Zachary Quinto, Jenny Slate, Sheila Vand, and Jon Hamm. Principal photography began on November 30, 2015 in New York City. It premiered at the 2017 Tribeca Film Festival.[1] It was released on April 13, 2018.[2] Emily Milburton is a therapist who is struggling with personal problems. Things change when she meets her new patient, Josh Norman, who is mentally ill. Josh starts to develop feelings for Emily but things get interesting when Emily falls for Josh's brother, Craig.",Brian Shoaf,Brian Shoaf,"Neal Dodson, Susan Leber, Zachary Quinto","Zachary Quinto, Jenny Slate, Sheila Vand, Jon Hamm",Eric Lin,,"April 21, 2017(Tribeca)",United States,English
75,Aav Taru Kari Nakhu,"Aav Taru Kari Nakhu is a 2017 Gujarati comedy film Produced by Vikas Verma & Sunny Agrawal, Directed by Rrahul Mevawala, Creative supervision and edited by Imtiaz Alam. The film stars Tiku Talsania, Amar Upadhyay, Aditya Kapadia, Monal Gajjar, Tanvi Thakkar, Manisha Kanojia, Tapan bhatt and Vikas Verma. Amar Upadhyay, who formerly played the role of ‘Mihir’ in Kyunki Saas Bhi Kabhi Bahu Thi TV show marks his debut in the Gujarati Film Industry with this film.[1][2][3]
[4][5]",Rrahul Mevawala,,"Vikas Verma, Sunny Agrawal","Tiku Talsania, Amar Upadhyay, Manisha Kanojia, Monal Gajjar, Aditya Kapadia, Tanvi Thakkar, Tapan A Bhatt, Vikas Verma",Narendra Joshi,Imtiaz Alam,2 June 2017,India,Gujarati
76,Aayirathil Iruvar,"Aayirathil Iruvar (transl. Two in a thousand) is a 2017 Indian Tamil-language action romance film written, directed and co-produced by Saran. The film stars Vinay Rai in dual lead roles and three newcomers, Sakshi Chaudhary, Surabhi Santhosh and Kesha Khambhati, as the female leads, while the director's regular composer Bharadwaj scores the music. The film was primarily shot in Thirunelveli, shooting also took place in Hyderabad, Bangkok and Dubai.[1] The film deals with the issue of money laundering and hawala.[1] It began its production in December 2012 and went through several production delays, it finally released on 22 September 2017. It fared poorly at the box office.[2]",Saran,Saran,"Subha Saran, Sankar Krishnamoorthy","Vinay Rai, Sakshi Chaudhary, Surabhi Santhosh, Kesha Khambhati","Krishna Ramanan, Sathyan Sooryan",Prasanna GK,22 September 2017,India,Tamil
77,Abang Long Fadil 2,"Abang Long Fadil 2 is a 2017 Malaysian Malay-language action comedy film written and directed by Syafiq Yusof.  It is the sequel to KL Gangster' spin-off 2014 film Abang Long Fadil, also written and directed by Syafiq Yusof. The film stars Zizan Razak, Syamsul Yusof, AC Mizal, Tania Hudson, Wak Doyok, Achey Bocey, Shuib Sepahtu, A. Galak, and Mas Khan. It is based on the KL Gangster character, Abang Long Fadil.",Syafiq Yusof,Syafiq Yusof,Yusof Haslam,"Zizan Razak, Syamsul Yusof, AC Mizal, Tania Hudson, Wak Doyok, Achey Bocey, Shuib Sepahtu, A. Galak, Mas Khan",Rahimi Maidin,Syafiq Yusof,"24 August 2017(Malaysia, Singapore & Brunei)",Malaysia,Malay
78,Abducted in Plain Sight,"Abducted in Plain Sight, also known as Forever B, is a 2017 true crime documentary film directed by Skye Borgman. The documentary covers the kidnappings of Jan Broberg, an Idaho child who was abducted by her neighbor Robert Berchtold in the 1970s on two occasions.[1] It contains interview footage with Broberg.[1][2][3] It was produced by Top Knot Films[4] and released by Netflix in 2019.[5]
The story was first told in Stolen Innocence: The Jan Broberg Story, a memoir published by her and her mother in 2003.[1][6]",Skye Borgman,,"Skye Borgman, Emily Kincaid, Stephanie Tobey",,Skye Borgman,James Cude,"May 26, 2017(Mammoth Lakes Film Festival)",United States,English
79,Abe & Phil's Last Poker Game,"Abe & Phil's Last Poker Game is a 2017 American comedy-drama film directed and written by Howard L. Weiner and starring Martin Landau, Paul Sorvino and Maria Dizzia. It is about a character named Dr. Abe Mandelbaum, played by Landau, who is placed in a retirement home while incapable of managing his wife's decaying health.",Howard L. Weiner,,Howard L. Weiner,"Martin Landau, Paul Sorvino, Maria Dizzia",Terrence Hayes,"Andy Keir, Victoria Lesiw","April 24, 2017(Tribeca Film Festival)",United States,English
80,Abhaya,"Abhaya (Fearless) is an Odia action thriller film produced by Tarang Cine Productions. Anubhav Mohanty, Elina Samantray, and Manoj Mishra feature in lead roles.[1] A remake of Tamil film Ivan Veramathiri (2013), the key sequences of the screenplay (not found in the original version) were based on the Kannada film Chakravyuha (2016).",K Muralikrishna,,Tarang Cine Productions,"Anubhav Mohanty, Elina Samantray, Manoj Mishra, Abhisek Bhatta",,,11 June 2017,India,Odia
81,About Love. For Adults Only,"The film takes place in Moscow in the summer. The city lives its own life, something happens here every day. People who are in a hurry for their important affairs, and also do not forget about the acquisition of new knowledge and skills. To do this, each person can take the necessary courses, lectures and trainings on the topic of interest. And the theme of this film is love. Characters  ordinary people, lost in Moscow, each of which has its own love story.[4]","Rezo Gigineishvili, Anna Melikian, Pavel Ruminov, Nigina Sayfullaeva, Yevgeny Shelyakin, Alexey Chupov, Natalya Merkulova","Aleksey Chupov, Roman Kantor, Anna Melikian, Natalya Merkulova, Lyubov Mulmenko, Pavel Ruminov, Nigina Sayfullaeva, Yevgeny Shelyakin, Aleksandr Tsypkin","Oleg Kirichenko, Anna Melikian, Natalya Poklad","Anna Banshchikova, Maksim Matveyev, Fedor Bondarchuk, Gosha Kutsenko, Tinatin Dalakishvili, John Malkovich",Mark Ziselson,Mikhail Igonin,"August 31, 2017(Russia)",Russia,Russian
