,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
54,Aarkkariyam,"Aarkkariyam (transl. Who Knows) is a 2021 Indian Malayalam-language mystery drama film directed and co-written by Sanu John Varghese.[1] Co-written by Arun Janardanan and Rajesh Ravi, the film stars Biju Menon, Sharafudheen and Parvathy Thiruvothu.[2] Produced by Aashiq Abu and Santhosh T. Kuruvilla, it was released on 17 May 2021 to highly positive reviews.[3][4][5]",Sanu John Varghese,"Sanu John Varghese, Arun Janardanan, Rajesh Ravi","Aashiq Abu, Santhosh T. Kuruvilla","Biju Menon, Sharafudheen, Parvathy Thiruvothu",G. Srinivas Reddy,Mahesh Narayanan,1 April 2021,India,Malayalam
55,About Everything There Is to Know,"A group of filmmakers arrives in Santiago de Chuco, birthplace of the poet César Vallejo. With the excuse of a casting, the filmmakers occupy the main theater and the local inhabitants arrive, gradually revealing their lives embraced by the poet's aura. All of them, residents and filmmakers, get confused between verses, stories and poetry.[2]",Sofía Velásquez Núñez,Sofía Velásquez Núñez,Carolina Denegri Sánchez,,Carlos Sánchez Giraldo,Sofía Velásquez Núñez,November 2021(Lima),Peru,Spanish
56,lin-DEL,"Michael James Lindell (/lɪnˈdɛl/ lin-DEL;[2] born June 28, 1961),[3][4] also known as the My Pillow Guy and Mike Pillow,[5][6] is an American businessman, political activist, and conspiracy theorist.[7][8][9][10] He is the founder and CEO of My Pillow, a pillow, bedding, and slipper manufacturing company.[11][7][12][13]",,,,,,,,,
57,Absolute Proof,"Absolute Proof is a 2021 right-wing documentary directed by and starring Mike Lindell. It was distributed by One America News Network and promotes the conspiracy theory that Donald Trump won the 2020 presidential election instead of Joe Biden. Around the time of their release the documentary was removed by video hosting sites YouTube and Vimeo for violating their community standards, though a reupload of the film has since reappeared on YouTube after YouTube announced in June 2023 that it would no longer remove videos falsely claiming the 2020 U.S. presidential election was stolen.[2]",Mike Lindell,,"Mike Lindell, Brannon Howse, Mary Fanning, [, 1, ]","Mike Lindell, Brannon Howse, Mary Fanning, Phil Waldron, Matthew DePerno",,,"February 5, 2021",,English
58,The Accusation,"The Accusation (French: Les Choses humaines, lit. 'Human Things')[3] is a 2021 French courtroom drama film directed by Yvan Attal. The screenplay, written by Attal and Yaël Langmann, is an adaptation of the 2019 novel Les Choses humaines by Karine Tuil. It had its world premiere on 9 September 2021 at the 78th Venice International Film Festival, and was released in France by Gaumont (company) on 1 December 2021.",Yvan Attal,,"Olivier Delbosc, Yvan Attal","Ben Attal, Suzanne Jouannet, Charlotte Gainsbourg, Mathieu Kassovitz, Pierre Arditi, Audrey Dana, Benjamin Lavernhe, Judith Chemla",Rémy Chevrin,Albertine Lastera,9 September 2021(Venice),France,French
59,Actors,"In 2023, filmmaker Jane Schoenbrun tweeted on X (formerly Twitter), criticizing the film for being transphobic, due to a scene where a male character pretends to be trans. Following the criticism by Schoenberg, the film has been removed by Music Box Theatre, that was set to premiere. [4]",,,,,,,,,
60,Acts of Love,"Acts of Love is a 2021 documentary-fiction hybrid film by Isidore Bethel and Francis Leplay that premiered in Hot Docs's Nightvision section, which focuses on future ""cult classics.""[3]","Isidore Bethel, Francis Leplay",,"Lucie Rego, Pauline Tran Van Lieu, Jamie Gonçalves, Francis Leplay, Isidore Bethel",,Ryan Saunders,Francis Leplay,"April 29, 2021(Hot Docs)","France, United States",English
61,Ad Libitum Corporation,"Ad Libitum Corporation is able to fulfill absolutely any desire. But, if a person has several desires, he will have to pay dearly for their embodiment.[4]",Polina Oldenburg,Polina Oldenburg,"Ilya Shemyatov, Natalya Kochetova","Shamil Khamatov, Igor Petrenko, Darya Belousova, Yevgeniya Kregzhde, Anton Fyodorov, Kristina Babushkina, Karen Badalov, Ivan Stebunov, Aleksandr Ilyin",Ivan Kolpakov,Dmitry Milyayev,"January 21, 2020",Russia,Russian
62,Ada Hantu,Ada Hantu (English: There Are Ghosts) is a 2021 Malaysian Malay-language horror comedy film directed by Hairul Azreen.[1] It tells the story of Aliff's unforgettable birthday celebration trip in an abandoned house previously occupied by Japanese Military. The film is the directorial debut of Azreen and was released on 13 August 2021 on Disney+ Hotstar.[2],Hairul Azreen,,Adrian Teh,"Zahiril Adzim, Shiqin Kamal, Hairul Azreen, Nafiez Zaidi, Elvina Chua",Danny Lala,Lee Pai Seang,13 August 2021,Malaysia,"Malay, English"
63,Adbhutham,"Adbhutham (transl. Wonder) is a 2021 Indian Telugu-language science fiction romance film directed by Mallik Ram from the screenplay of Lakshmi Bhupala with a story by Prasanth Varma. The film stars Teja Sajja and Shivani Rajashekar. It was premiered on Disney+ Hotstar on November 19, 2021.[1] The film received mixed reviews.
This movie was inspired from the 2015 Kannada movie 'Minchagi Neenu Baralu' which itself is inspired from the 2000 South Korean film Il Mare.",Mallik Ram,,"Mogulla Chandrashekhar Reddy, Srujan Yarabolu","Teja Sajja, Shivani Rajashekar",Vidya Sagar Chinta,Garry BH,19 November 2021,India,Telugu
64,The Addams Family 2,"The Addams Family 2 (also known as The Addams Family 2: Road Trip) is a 2021 animated supernatural black comedy film based on the characters created by Charles Addams and the sequel to The Addams Family (2019). It was directed by Greg Tiernan and Conrad Vernon,  and written by Dan Hernandez, Benji Samit, Ben Queen, and Susanna Fogel, and a story by Hernandez and Samit. The film stars the voices of Oscar Isaac, Charlize Theron, Chloë Grace Moretz, Nick Kroll, Javon Walton, Wallace Shawn, Snoop Dogg, Bette Midler, and Bill Hader. It tells the story of the Addams family as they go on a road trip.","Greg Tiernan, Conrad Vernon",,"Gail Berman, Conrad Vernon, Danielle Sterling, Alison O'Brien","Oscar Isaac, Charlize Theron, Chloë Grace Moretz, Nick Kroll, Javon Walton, Wallace Shawn, Snoop Dogg, Bette Midler, Bill Hader",,Ryan Folsey,"October 1, 2021(United States)","Canada, United States",English
65,Adieu Godard,Les Films de la Haute-Vallée,Amartya Bhattacharyya,Amartya Bhattacharyya,Swastik Choudhury,"Choudhury Bikas Das, Dipanwit Dashmohapatra, Sudhasri Madhusmita, Swastik Choudhury, Ch Jayaprakash Das, Shankar Basu Mallick, Abhishek Giri, Swetapadma Satpathy, Sumit Panda, Sandip Bal, Sridhar Martha, Dr. Banikanta Mishra",Amartya Bhattacharyya,Amartya Bhattacharyya,April 2021(Moscow Film Festival),India,Odia
66,The Advent Calendar,"On review aggregator website Rotten Tomatoes, the film holds an approval rating of 82% based on 33 reviews, with an average rating of 6.7/10. The website's consensus reads: ""It may not be the most effective holiday horror entry, but The Advent Calendar has its share of nasty treats for genre fans.""[3] Metacritic, which uses a weighted average, assigned the film a score of 51 out of 100, based on 4 critics, indicating ""mixed or average"" reviews.[4]",Patrick Ridremont,,,Eugénie Derouand,,,1 December 2021,"France, Belgium",French
67,Aelay,"Aelay is a 2021 Indian Tamil-language comedy drama television film written and directed by Halitha Shameem, and produced by S. Sashikanth and Ramachandra of YNOT Studios while creative produced by Pushkar–Gayathri of Wallwatcher Films. Co-produced by Reliance Entertainment, The film stars Samuthirakani and K. Manikandan, and has music composed by Kaber Vasuki and Aruldev, with cinematography handled by Theni Eswar and editing done by Shameem and Raymond Derrick Crasta respectively.",,,,,,,,,
68,Affairs of the Art,"The film has been screened at Film Festivals worldwide since February 2021 including Palm Springs ShortFest in the US, winning 26 International Awards including prizes in Clermont Ferrand International Short Film Festival and Annecy International Animation Film Festival.[1] It has been nominated for the Academy Award for Best Animated Short Film[2] for the 94th Academy Awards and nominated for BAFTA Award for Best Short Animation.[3][4] The short was part of the world touring screening The Animation Showcase 2021.",Joanna Quinn,Les Mills,"Les Mills, Michael Fukushima","Menna Trussler, Brendan Charleson, Joanna Quinn, Mali Ann Rees",,Mia Rose Goddard,"January 31, 2021(Clermont-Ferrand International Short Film Festival)","United Kingdom, Canada",English
69,Affliction,"Further encouraged due to a strained relationship with his mother Dayu, Hasan left his rural Central Java home to pursue a career as a psychologist in Jakarta. He has a wife, Nina; and two children, Tasha and Ryan. Nina had just lost her mother from an illness, but believes she decapitated herself with a knife. Dayu's caretaker informs Nina that Dayu's dementia is worsening supernaturally. Upon Nina's request, who fears that her mother's fate would be that of Dayu's, Hasan reluctantly brings the entire family there to take Dayu to Jakarta. However Dayu rejects, and Hasan leaves his family temporarily on work basis. Experiences of paranormal activity, such as Dayu alleged to hearing someone say ""Ari Kibar"" and a shadow standing randomly, occur. Dayu also attempts to cut herself. One day, she drinks ginger tea Nina made and inexplicably dies.",Teddy Soeriaatmadja,Teddy Soeriaatmadja,"Andrea Wijaya, Russell Wijaya, Uwie Balfas, Teddy Soeriaatmadja","Raihaanun Soeriaatmadja, Tutie Kirana, Ibnu Jamil",Robie Taswin,Eric Primasetio,21 January 2021(Indonesia),Indonesia,Indonesian
70,After America,"After America is a 2021 American drama film, written and directed by Jake Yuzna. Created through an open call in 2019, the film follows a group of criminal justice de-escalation workers in Minneapolis, MN who gather in order to confront the failures they faced in their jobs and personal lives. Employing radical theater workshop techniques devised by Jake Yuzna, this unorthodox group developed a series of interwoven stories based on their real lives. The resulting film merged improvised and devised performances to blur together the usually separate filmmaking traditions of scripted and nonfiction. Looking to collide the stories American's tell themselves with realities they face, the film created a singular portrait of the pain and unrest bubbling under the surface of the American way of life.",Jake Yuzna,Jake Yuzna,Jake Yuzna,"Yvonne Freese, Theresa McConnon, Daniel Nies, Ahmed Yusuf, Dan Fox, Eli Anthony, Robert Dante",,Jake Yuzna,"February 15, 2021(Slamdance Film Festival)1",United States,
71,After Blue,"After Blue, also called After Blue (Dirty Paradise) (French: After Blue (Paradis sale)), is a 2021 French science-fiction fantasy film written and directed by Bertrand Mandico.[2]",Bertrand Mandico,Bertrand Mandico,Emmanuel Chaumet,"Elina Löwensohn, Paula Luna, Vimala Pons, Agata Buzek",Pascale Granel,George Cragg,August 20211,France,French
72,After the Winter,After the Winter (Montenegrin: Poslije zime) is a 2021 Montenegrin drama film directed by Ivan Bakrač.[1] It was selected as the Montenegrin entry for the Best International Feature Film at the 94th Academy Awards.[2],Ivan Bakrač,,,Momcilo Otasevic,,,26 August 2021(KVIFF),Montenegro,Serbo-Croatian
73,After We Fell,"After We Fell is a 2021 American romantic drama film directed by Castille Landon from a screenplay by Sharon Soboil, based on the 2014 novel of the same name by Anna Todd. The film is a sequel to After We Collided (2020) and the third installment in the After film series. It stars Josephine Langford and Hero Fiennes Tiffin reprising their roles as Tessa Young and Hardin Scott, respectively. Louise Lombard, Rob Estes, Arielle Kebbel, Chance Perdomo in his feature film debut, Frances Turner, Kiana Madeira, Carter Jenkins and Mira Sorvino appear in supporting roles.",Castille Landon,,"Jennifer Gibgot, Brian Pitt, Aron Levitz, Nicolas Chartier, Jonathan Deckter, Hero Fiennes Tiffin, Courtney Solomon, Mark Canton","Josephine Langford, Hero Fiennes Tiffin, Louise Lombard, Rob Estes, Arielle Kebbel, Chance Perdomo, Frances Turner, Kiana Madeira, Carter Jenkins, Stephen Moyer, Mira Sorvino","Rob C. Givens, Joshua Reis",Morgan Halsey,"September 1, 2021(Europe)",United States,English
74,After Yang,"After Yang is a 2021 American science fiction drama film written, directed, and edited by Kogonada. It stars Colin Farrell, Jodie Turner-Smith, Justin H. Min, Malea Emma Tjandrawidjaja, and Haley Lu Richardson. It is one of the final feature films[a] scored by composer Ryuichi Sakamoto before his death in 2023. The plot follows a family's attempts to repair their android son after he becomes unresponsive, and can no longer assist their adoptive Chinese daughter. It delves into themes of memory, mortality, loss, and what it means to be human.[4]",Kogonada,Kogonada,"Theresa Park, Andrew Goldman, Caroline Kaplan, Paul Mezey","Colin Farrell, Jodie Turner-Smith, Justin H. Min, Malea Emma Tjandrawidjaja, Haley Lu Richardson",Benjamin Loeb,Kogonada,"July 8, 2021(Cannes)",United States,English
75,Afterlife of the Party,"Afterlife of the Party is a 2021 American supernatural comedy film directed by Stephen Herek and written by Carrie Freedle. The film stars Victoria Justice as Cassie and Midori Francis as Lisa,[1] two friends who experience challenges in their relationship upon reaching adulthood. The film also stars Timothy Renouf, Adam Garcia, Gloria Garcia and Spencer Sutherland.",Stephen Herek,Carrie Freedle,"Robyn Snyder, Deborah Evans, Vlokkie Gordon","Victoria Justice, Midori Francis, Timothy Renouf, Adam Garcia, Gloria Garcia, Spencer Sutherland",Michael Swan,Maysie Hoy,"September 2, 2021",United States,English
76,The Afterlight,The Afterlight is a 2021 British experimental supercut art film directed and assembled by Charlie Shackleton.[1][2],Charlie Shackleton,,"Catherine Bray, Anthony Ing, Charlie Shackleton",,Robbie Ryan,Charlie Shackleton,15 October 2021(BFI London Film Festival),United Kingdom,
77,Aftermath,"Aftermath is a 2021 American horror film directed by Peter Winther, starring Ashley Greene and Shawn Ashmore.[1] It was released on August 4 on Netflix.[2]",Peter Winther,Dakota Gorman,"James Andrew Felts, Lars Winther, Peter Winther, Rick Sasner","Ashley Greene, Shawn Ashmore, Britt Baron, Sharif Atkins",Tom Camarda,Robin Gonsalves,"August 4, 2021(Netflix)",United States,English
78,Agadu,"Agadu is a 2021 Indian Tamil-language drama film written and directed by S. Suresh Kumar. John Vijay, Siddharth Kumaran and Sriram Karthik appear in the lead roles. Produced by Vidiyal Raju, it was released on 22 October 2021.[1]",S. Suresh Kumar,,Vidiyal Raju,"John Vijay, Siddharth Kumaran, Sriram Karthik, Anjali Nair",Samrat,Thiyagu,22 October 2021,India,Tamil
79,Agent Backkom: Kings Bear,"Agent Backkom: Kings Bear (Chinese: 贝肯熊2：金牌特工; lit. 'Bacon Bear 2: Gold Agent') is a 2021 Chinese animated adventure comedy film. Directed by Zhang Yang, who also wrote the film with Liu Peiru and Pan Yiran, the film is a sequel to 2017's Backkom Bear: Agent 008, which in turn is based on the Backkom animated series.",Zhang Yang,,Wang Yilin,,,,23 July 2021,"China, South Korea",Mandarin
80,Agnes,Agnes is a 2021 American horror film directed by Mickey Reece and starring Hayley McFarland as the titular character.,Mickey Reece,"Mickey Reece, John Selvidge","Jensine Carr, Molly Quinn, Matthew M. Welty, Elan Gale, Jacob Snovel",Hayley McFarland,,,"June 12, 2021(Tribeca)",United States,English
81,Ahed's Knee,"Ahed's Knee (Hebrew: הַבֶּרֶךְ, romanized: Habereḵ, lit. 'The Knee') is a 2021 internationally co-produced drama film directed by Nadav Lapid.[3] It was selected to compete for the Palme d'Or at the 2021 Cannes Film Festival.[4][5] At Cannes, the film shared the Jury Prize with Memoria by Apichatpong Weerasethakul.[6][7]",Nadav Lapid,Nadav Lapid,"Osnat Handlesman-Keren, Talia Kleinhendler, Judith Lou Lévy, Ève Robin","Avshalom Pollak, Nur Fibak",Shai Goldman,Nili Feller,7 July 2021(Cannes),"Israel, France, Germany",Hebrew
82,Aik Hai Nigar,"Aik Hai Nigar is a Pakistani television biographical-drama film based on the three-star general of the Pakistan Army, Nigar Johar, and centers on her life and career from 1975 (when Johar was young) to the present time. The telefilm is directed by Adnan Sarwar, written by Umera Ahmad, and first aired on ARY Digital on 23 October 2021. The telefilm marked the Mahira Khan's debut as a producer, who also played the title role in the film. It also stars Bilal Ashraf in his television debut as Johar's husband.[1][2] The telefilm was well-received by the audience and received mixed reviews from critics.",,,,,,,,,
